clip_A,clip_B,clip_C,simple_chroma_c1,simple_chroma_c2,simple_chroma_c3,simple_chroma_c4,simple_chroma_c5,simple_chroma_c6,simple_mfcc_c1,simple_mfcc_c2,simple_mfcc_c3,simple_mfcc_c4,simple_mfcc_c5,simple_mfcc_c6,"y = sim(A,B) > sim(A,C) ^ sim(B,A) > sim(B,C)"
8688|3/mandrake_root-the_seventh_mirror-02-one_in_a_million-88-117.mp3,19207|3/mandrake_root-the_seventh_mirror-04-put_your_money_where_your_mouth_is-30-59.mp3,2086|c/dj_markitos-inside_your_dreams-01-interplanetary_travel-233-262.mp3,6.8947096512091743,6.6502359779451279,6.6846970288408709,7.1846009796393506,6.503165428915322,5.8404365915720451,304.80629698184129,475.65343679125164,332.83203748821643,346.97965787292253,536.47057649077806,356.52503854000179,1
8688|3/mandrake_root-the_seventh_mirror-02-one_in_a_million-88-117.mp3,48344|6/norine_braun-crow-12-mantra-59-88.mp3,42533|1/janine_johnson-j_s__bach_works_for_harpsichord-10-english_suite_no_3_in_g_minor__prelude-59-88.mp3,7.1235965977747151,6.8143755003782607,8.6215619265563106,7.245713670262278,6.7338852481377849,10.984116227503309,518.67272322591066,500.77620636512273,544.35339795573395,506.77490677849056,516.63937553020901,518.18026644081726,1
8688|3/mandrake_root-the_seventh_mirror-02-one_in_a_million-88-117.mp3,48344|6/norine_braun-crow-12-mantra-59-88.mp3,42533|1/janine_johnson-j_s__bach_works_for_harpsichord-10-english_suite_no_3_in_g_minor__prelude-59-88.mp3,10.984116227503309,8.6215619265563106,6.8143755003782607,6.7338852481377849,7.245713670262278,7.1235965977747151,518.18026644081726,544.35339795573395,500.77620636512273,516.63937553020901,506.77490677849056,518.67272322591066,1
8688|3/mandrake_root-the_seventh_mirror-02-one_in_a_million-88-117.mp3,48344|6/norine_braun-crow-12-mantra-59-88.mp3,2086|c/dj_markitos-inside_your_dreams-01-interplanetary_travel-233-262.mp3,7.1235965977747151,6.6846970288408709,6.2914048309955444,3.8497413717157665,7.1846009796393506,10.984116227503309,518.67272322591066,332.83203748821643,378.10181758379179,401.00827152786445,346.97965787292253,518.18026644081726,1
8688|3/mandrake_root-the_seventh_mirror-02-one_in_a_million-88-117.mp3,48344|6/norine_braun-crow-12-mantra-59-88.mp3,2086|c/dj_markitos-inside_your_dreams-01-interplanetary_travel-233-262.mp3,10.984116227503309,6.2914048309955444,6.6846970288408709,7.1846009796393506,3.8497413717157665,7.1235965977747151,518.18026644081726,378.10181758379179,332.83203748821643,346.97965787292253,401.00827152786445,518.67272322591066,1
1548|6/ed_martin-luis_milan__el_maestro-01-fantasia_1-30-59.mp3,39508|7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3,2515|2/mrdc-timecode-01-lust-146-175.mp3,7.2230362144827787,5.7417103333708281,8.6863596980564797,8.4279066380296488,6.8177787996677717,6.6959421325540713,1672.4298102826767,1365.8955100821809,545.66309890430125,546.2512120765507,1328.6491394937875,1762.216699640046,1
1548|6/ed_martin-luis_milan__el_maestro-01-fantasia_1-30-59.mp3,39508|7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3,2515|2/mrdc-timecode-01-lust-146-175.mp3,6.6959421325540713,8.6863596980564797,5.7417103333708281,6.8177787996677717,8.4279066380296488,7.2230362144827787,1762.216699640046,545.66309890430125,1365.8955100821809,1328.6491394937875,546.2512120765507,1672.4298102826767,1
41470|b/suzanne_teng-miles_beyond-09-tiens_lullaby-175-204.mp3,12032|e/dac_crowell-within_this_space-03-cantillation-639-668.mp3,40226|d/drevo-christian_themes_in_ukrainian_folk_songs-09-o_did_you_learn_o_people_such_news-146-175.mp3,5.5829465749568623,8.590712373017503,10.804496725822306,8.5202119431671246,8.8354015911748647,5.7039393686219961,1147.0160899868315,884.26721911284812,1310.4385482758698,1409.3151941081201,974.75924237390154,1038.0921698438474,1
41470|b/suzanne_teng-miles_beyond-09-tiens_lullaby-175-204.mp3,12032|e/dac_crowell-within_this_space-03-cantillation-639-668.mp3,40226|d/drevo-christian_themes_in_ukrainian_folk_songs-09-o_did_you_learn_o_people_such_news-146-175.mp3,5.7039393686219961,10.804496725822306,8.590712373017503,8.8354015911748647,8.5202119431671246,5.5829465749568623,1038.0921698438474,1310.4385482758698,884.26721911284812,974.75924237390154,1409.3151941081201,1147.0160899868315,1
20485|4/human_response-delirious-04-theoria-175-204.mp3,2295|e/tilopa-out_of_the_blue-01-kyopianosus-88-117.mp3,36439|5/arthur_yoria-of_the_lovely-08-my_best_routines-117-146.mp3,7.4957795949958319,8.4192057392428783,8.1753167055381724,7.2355464729586174,5.3584609557096172,6.877150811054074,1501.7717241671817,1413.2382640953551,1979.7967085405512,1928.863417305975,1017.0613654440867,1247.7127748939947,1
20485|4/human_response-delirious-04-theoria-175-204.mp3,2295|e/tilopa-out_of_the_blue-01-kyopianosus-88-117.mp3,36439|5/arthur_yoria-of_the_lovely-08-my_best_routines-117-146.mp3,6.877150811054074,8.1753167055381724,8.4192057392428783,5.3584609557096172,7.2355464729586174,7.4957795949958319,1247.7127748939947,1979.7967085405512,1413.2382640953551,1017.0613654440867,1928.863417305975,1501.7717241671817,1
16140|f/norine_braun-and_the_mood_swings-03-wounded_little_bird-204-233.mp3,34171|4/myles_cochran-marginal_street-07-wait_a_while-117-146.mp3,3132|2/jamie_janover-evolutions-01-outer_cape-233-262.mp3,4.0576414455334326,7.1803877719056892,8.2673271250372569,4.461343695598921,6.451570319915839,5.94337924878762,777.48447614490578,918.64706254977261,1093.0053847122899,1038.1851796341139,921.49690118403214,929.17332638075095,1
16140|f/norine_braun-and_the_mood_swings-03-wounded_little_bird-204-233.mp3,34171|4/myles_cochran-marginal_street-07-wait_a_while-117-146.mp3,3132|2/jamie_janover-evolutions-01-outer_cape-233-262.mp3,5.94337924878762,8.2673271250372569,7.1803877719056892,6.451570319915839,4.461343695598921,4.0576414455334326,929.17332638075095,1093.0053847122899,918.64706254977261,921.49690118403214,1038.1851796341139,777.48447614490578,1
26546|6/strojovna_07-mirnix-06-d_a_r_k-233-262.mp3,2021|a/falik-dreams_from_the_machine-01-ika-59-88.mp3,37165|0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-88-117.mp3,5.8509648798304772,8.0565529614678972,8.2788559140153097,7.9937995366160672,5.7908799528574164,4.9401188768592723,316.44479886611163,1431.5500647823105,1519.6864300891975,1477.7541696207559,1514.8126502113801,372.40427193514608,1
26546|6/strojovna_07-mirnix-06-d_a_r_k-233-262.mp3,2021|a/falik-dreams_from_the_machine-01-ika-59-88.mp3,37165|0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-88-117.mp3,4.9401188768592723,8.2788559140153097,8.0565529614678972,5.7908799528574164,7.9937995366160672,5.8509648798304772,372.40427193514608,1519.6864300891975,1431.5500647823105,1514.8126502113801,1477.7541696207559,316.44479886611163,1
7889|5/rapoon-fallen_gods-02-iron_path-262-291.mp3,8773|b/satori-journey_to_other_worlds-02-other_worlds-1596-1625.mp3,53837|2/duo_chambure-vihuela_duets_of_valderrabano-16-petite_camusete_adriano_willaert-30-59.mp3,4.8084776939586504,8.3039913487975667,6.1448910772537522,6.2517341994297171,5.6629733164204286,2.2359669500460084,1014.7156345224275,1270.5224488644315,845.53903741664533,845.08842877291943,1244.1150714666726,994.21150056811848,1
7889|5/rapoon-fallen_gods-02-iron_path-262-291.mp3,8773|b/satori-journey_to_other_worlds-02-other_worlds-1596-1625.mp3,53837|2/duo_chambure-vihuela_duets_of_valderrabano-16-petite_camusete_adriano_willaert-30-59.mp3,2.2359669500460084,6.1448910772537522,8.3039913487975667,5.6629733164204286,6.2517341994297171,4.8084776939586504,994.21150056811848,845.53903741664533,1270.5224488644315,1244.1150714666726,845.08842877291943,1014.7156345224275,1
22217|5/curandero-aras-05-embrujada-378-407.mp3,32369|b/elizabeth_wolff-moments_musicaux-07-moritz_moszkowski__3_moments_musicaux_op__7__allegramente-30-59.mp3,21148|1/tim_rayborn-qadim-05-alevlen__saz_turkish-117-146.mp3,8.818509396436081,7.77212903797483,7.3233895245981895,7.7927356645551491,8.1644291264369695,8.9267280527502386,1010.4762691533354,850.2686430528986,1431.1366062346467,1615.7678363106647,926.02112726141013,948.8121470155528,1
22217|5/curandero-aras-05-embrujada-378-407.mp3,32369|b/elizabeth_wolff-moments_musicaux-07-moritz_moszkowski__3_moments_musicaux_op__7__allegramente-30-59.mp3,21148|1/tim_rayborn-qadim-05-alevlen__saz_turkish-117-146.mp3,8.9267280527502386,7.3233895245981895,7.77212903797483,8.1644291264369695,7.7927356645551491,8.818509396436081,948.8121470155528,1431.1366062346467,850.2686430528986,926.02112726141013,1615.7678363106647,1010.4762691533354,1
41492|6/jeni_melia-the_lost_art_of_wooing-09-toccata_no_6_in_f_major_hieronymus_kapsberger-88-117.mp3,17881|0/beth_quist-silver-04-grace-204-233.mp3,45650|e/solace-balance-11-feitian-175-204.mp3,6.9977532381611294,4.7072653966241056,6.7423503703950818,6.5938493681489279,5.1757999898628828,7.8242697260913561,1491.5676419389763,1779.706152744986,765.82134167207778,858.42863144364674,1896.8555963847587,1456.3424843330113,1
41492|6/jeni_melia-the_lost_art_of_wooing-09-toccata_no_6_in_f_major_hieronymus_kapsberger-88-117.mp3,17881|0/beth_quist-silver-04-grace-204-233.mp3,45650|e/solace-balance-11-feitian-175-204.mp3,7.8242697260913561,6.7423503703950818,4.7072653966241056,5.1757999898628828,6.5938493681489279,6.9977532381611294,1456.3424843330113,765.82134167207778,1779.706152744986,1896.8555963847587,858.42863144364674,1491.5676419389763,1
27133|4/seismic_anamoly-sweet_rock_candy-06-fire_in_tha_hole-291-320.mp3,36403|b/elizabeth_wolff-moments_musicaux-08-moritz_moszkowski__3_moments_musicaux_op__7__con_moto-204-233.mp3,41929|4/john_williams-long_ride_home-10-admit_one-88-117.mp3,9.6082898383600739,9.4315572744922047,8.8445379451794981,8.1584484962297807,8.6990289923754194,9.2960501069852075,2216.3938705142191,1143.2535802998277,984.01752949019578,1392.3157672462437,1034.0670347812904,1486.4343245296475,1
27133|4/seismic_anamoly-sweet_rock_candy-06-fire_in_tha_hole-291-320.mp3,36403|b/elizabeth_wolff-moments_musicaux-08-moritz_moszkowski__3_moments_musicaux_op__7__con_moto-204-233.mp3,41929|4/john_williams-long_ride_home-10-admit_one-88-117.mp3,9.2960501069852075,8.8445379451794981,9.4315572744922047,8.6990289923754194,8.1584484962297807,9.6082898383600739,1486.4343245296475,984.01752949019578,1143.2535802998277,1034.0670347812904,1392.3157672462437,2216.3938705142191,1
57975|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-25-suite_courante_pezold-59-88.mp3,52015|3/c__layne-potemkin_villages-14-stiltz-436-465.mp3,37278|d/processor-insomnia-08-shiraio_pig-117-146.mp3,10.730573689421803,8.6012883595701286,9.0207209746966033,9.9849457137692195,8.5050610916248139,9.888648114300727,510.28025414577519,684.29925805939456,769.86167285885233,791.10583383675726,875.51763369622711,556.62458338698332,1
57975|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-25-suite_courante_pezold-59-88.mp3,52015|3/c__layne-potemkin_villages-14-stiltz-436-465.mp3,37278|d/processor-insomnia-08-shiraio_pig-117-146.mp3,9.888648114300727,9.0207209746966033,8.6012883595701286,8.5050610916248139,9.9849457137692195,10.730573689421803,556.62458338698332,769.86167285885233,684.29925805939456,875.51763369622711,791.10583383675726,510.28025414577519,1
6992|5/domased-selection-02-drunk_warrior-146-175.mp3,25493|6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3,5453|f/dac_crowell-redshifted_harmonies-01-tranquilitatis-1509-1538.mp3,8.0917668294013083,8.6966648843590928,4.7898388689660418,5.6159676468781869,6.9130136191857758,7.6757789761747706,535.22079418408362,1290.7013573850136,1178.745232253058,1367.0713830268378,1260.2845641286776,820.11738327337571,1
6992|5/domased-selection-02-drunk_warrior-146-175.mp3,25493|6/drop_trio-cezanne-05-wreck_of_the_zephyr-407-436.mp3,5453|f/dac_crowell-redshifted_harmonies-01-tranquilitatis-1509-1538.mp3,7.6757789761747706,4.7898388689660418,8.6966648843590928,6.9130136191857758,5.6159676468781869,8.0917668294013083,820.11738327337571,1178.745232253058,1290.7013573850136,1260.2845641286776,1367.0713830268378,535.22079418408362,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,10388|f/hans_christian-surrender-02-tears_for_ma-291-320.mp3,22067|2/stellamara-star_of_the_sea-05-del_mar_rojo-30-59.mp3,8.1333126425938485,4.391871791310038,8.0773199015566082,9.163500100957954,3.8833136074086241,6.4074495519312205,446.55070988724833,1185.468901610441,856.28418225147448,775.65452347564985,1078.6069517333381,425.16890081008137,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,10388|f/hans_christian-surrender-02-tears_for_ma-291-320.mp3,22067|2/stellamara-star_of_the_sea-05-del_mar_rojo-30-59.mp3,6.4074495519312205,8.0773199015566082,4.391871791310038,3.8833136074086241,9.163500100957954,8.1333126425938485,425.16890081008137,856.28418225147448,1185.468901610441,1078.6069517333381,775.65452347564985,446.55070988724833,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,10388|f/hans_christian-surrender-02-tears_for_ma-291-320.mp3,27702|5/ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-639-668.mp3,8.1333126425938485,9.1134161435294967,8.158427251850668,7.3786708045912324,6.3515594235633506,6.4074495519312205,446.55070988724833,1084.9464264308867,910.18728301120154,831.1793993354654,961.69136778382756,425.16890081008137,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,10388|f/hans_christian-surrender-02-tears_for_ma-291-320.mp3,27702|5/ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-639-668.mp3,6.4074495519312205,8.158427251850668,9.1134161435294967,6.3515594235633506,7.3786708045912324,8.1333126425938485,425.16890081008137,910.18728301120154,1084.9464264308867,961.69136778382756,831.1793993354654,446.55070988724833,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,7106|b/the_bots-now_is_the_time-02-electronic_paradise-30-59.mp3,22067|2/stellamara-star_of_the_sea-05-del_mar_rojo-30-59.mp3,5.6223703091972368,4.391871791310038,4.4610964702451081,4.7066441001706556,3.8833136074086241,5.0174183363488902,398.04625638202742,1185.468901610441,1006.0624526415925,1177.1640704953768,1078.6069517333381,355.76610335364171,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,7106|b/the_bots-now_is_the_time-02-electronic_paradise-30-59.mp3,22067|2/stellamara-star_of_the_sea-05-del_mar_rojo-30-59.mp3,5.0174183363488902,4.4610964702451081,4.391871791310038,3.8833136074086241,4.7066441001706556,5.6223703091972368,355.76610335364171,1006.0624526415925,1185.468901610441,1078.6069517333381,1177.1640704953768,398.04625638202742,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,7106|b/the_bots-now_is_the_time-02-electronic_paradise-30-59.mp3,27702|5/ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-639-668.mp3,5.6223703091972368,9.1134161435294967,8.9967902464037781,7.765100783876572,6.3515594235633506,5.0174183363488902,398.04625638202742,1084.9464264308867,993.4061568662371,1107.2347881302862,961.69136778382756,355.76610335364171,1
37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,7106|b/the_bots-now_is_the_time-02-electronic_paradise-30-59.mp3,27702|5/ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-639-668.mp3,5.0174183363488902,8.9967902464037781,9.1134161435294967,6.3515594235633506,7.765100783876572,5.6223703091972368,355.76610335364171,993.4061568662371,1084.9464264308867,961.69136778382756,1107.2347881302862,398.04625638202742,1
54126|1/vito_paternoster-cd1bach_cello_suites-16-suite_vi_in_re_magiore__sarabande-117-146.mp3,52490|b/richard_savino-mertz__bardic_sounds-15-childrens_fairy_tale-175-204.mp3,10128|3/spinecar-autophile-02-stay-30-59.mp3,6.4242998786235317,8.4746158862453971,8.7006504429368707,10.150076933468977,11.674907537544557,7.1132137737393499,926.38186083887354,1038.0390137665252,1911.7504257896328,1937.8706356527384,1153.2906950713675,1061.429445573704,1
54126|1/vito_paternoster-cd1bach_cello_suites-16-suite_vi_in_re_magiore__sarabande-117-146.mp3,52490|b/richard_savino-mertz__bardic_sounds-15-childrens_fairy_tale-175-204.mp3,10128|3/spinecar-autophile-02-stay-30-59.mp3,7.1132137737393499,8.7006504429368707,8.4746158862453971,11.674907537544557,10.150076933468977,6.4242998786235317,1061.429445573704,1911.7504257896328,1038.0390137665252,1153.2906950713675,1937.8706356527384,926.38186083887354,1
10388|f/hans_christian-surrender-02-tears_for_ma-291-320.mp3,37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,27702|5/ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-639-668.mp3,6.4074495519312205,8.158427251850668,9.1134161435294967,6.3515594235633506,7.3786708045912324,8.1333126425938485,425.16890081008137,910.18728301120154,1084.9464264308867,961.69136778382756,831.1793993354654,446.55070988724833,1
10388|f/hans_christian-surrender-02-tears_for_ma-291-320.mp3,37832|f/memories_of_tomorrow-waiting_for_dawn-08-the_games_you_play_trance_mix-30-59.mp3,27702|5/ralph_rousseau_meulenbroeks-moved_by_marais-06-le_folies_despagnes_le_deuxieme_livre_de_pieces_de_viole_1701-639-668.mp3,8.1333126425938485,9.1134161435294967,8.158427251850668,7.3786708045912324,6.3515594235633506,6.4074495519312205,446.55070988724833,1084.9464264308867,910.18728301120154,831.1793993354654,961.69136778382756,425.16890081008137,1
17103|f/american_baroque-the_four_seasons_by_vivaldi-04-concerto_no_2_in_g_minor_rv_315_summer__allegro_non_molto-175-204.mp3,28433|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-06-partin_a_cembalo_solo_menuets_telemann-0-29.mp3,30170|c/rapoon-easterly_6_or_7-07-6_or_7-320-349.mp3,7.3830861987932312,8.7162986984264297,9.1134338971183677,8.972447127979823,6.8670040436626882,7.9272552318345273,570.69197640045923,1193.567345109818,1337.4604290188552,1004.2867330562052,962.38010216230043,587.35615009344474,1
17103|f/american_baroque-the_four_seasons_by_vivaldi-04-concerto_no_2_in_g_minor_rv_315_summer__allegro_non_molto-175-204.mp3,28433|d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-06-partin_a_cembalo_solo_menuets_telemann-0-29.mp3,30170|c/rapoon-easterly_6_or_7-07-6_or_7-320-349.mp3,7.9272552318345273,9.1134338971183677,8.7162986984264297,6.8670040436626882,8.972447127979823,7.3830861987932312,587.35615009344474,1337.4604290188552,1193.567345109818,962.38010216230043,1004.2867330562052,570.69197640045923,1
6034|0/chris_harvey-the_white_sail-02-allegiance-146-175.mp3,44689|7/rob_costlow-woods_of_chaos-10-twilight-88-117.mp3,44918|e/steven_devine-portrait_of_an_english_harpsichord-11-sonata_no_1_in_f_major_allegro_thomas_arne-0-29.mp3,6.7653837154875625,7.5080524247515763,5.7648742191274964,6.4748346783817592,6.9479394415027462,6.2112596859881455,1351.8811079528068,1668.1552057752833,828.15269448297386,839.73000359306025,1504.0811978963507,1261.9880049190651,1
6034|0/chris_harvey-the_white_sail-02-allegiance-146-175.mp3,44689|7/rob_costlow-woods_of_chaos-10-twilight-88-117.mp3,44918|e/steven_devine-portrait_of_an_english_harpsichord-11-sonata_no_1_in_f_major_allegro_thomas_arne-0-29.mp3,6.2112596859881455,5.7648742191274964,7.5080524247515763,6.9479394415027462,6.4748346783817592,6.7653837154875625,1261.9880049190651,828.15269448297386,1668.1552057752833,1504.0811978963507,839.73000359306025,1351.8811079528068,1
47377|c/liquid_zen-seventythree-11-wobble_into_venus-349-378.mp3,12381|6/dj_markitos-slower_emotions138_bpm_remixes-03-cyber_evolution_138_bpm_remix-262-291.mp3,27052|c/rapoon-easterly_6_or_7-06-falling_more_slowly-349-378.mp3,7.1004053796001703,5.4971346823331055,3.8992080125483066,5.9203567449649359,8.7842472550087489,8.8515465009897802,1031.7411296617224,845.65695976970426,1644.8887202972028,1650.5571201831735,869.37192124152045,1158.3717002440753,1
47377|c/liquid_zen-seventythree-11-wobble_into_venus-349-378.mp3,12381|6/dj_markitos-slower_emotions138_bpm_remixes-03-cyber_evolution_138_bpm_remix-262-291.mp3,27052|c/rapoon-easterly_6_or_7-06-falling_more_slowly-349-378.mp3,8.8515465009897802,3.8992080125483066,5.4971346823331055,8.7842472550087489,5.9203567449649359,7.1004053796001703,1158.3717002440753,1644.8887202972028,845.65695976970426,869.37192124152045,1650.5571201831735,1031.7411296617224,1
27211|3/sherefe-opium-06-geldim_bir_kara_tasha-175-204.mp3,1987|e/c_layne-the_sun_will_come_out_to_blind_you-01-i_dont_care_if_you_lie-146-175.mp3,11300|c/lvx_nova-lvx_nova-03-kyoto_nights-639-668.mp3,8.6810980297290961,9.8449947384259993,9.7482920616914246,11.564416813653391,9.1584243598129298,8.8151368094034748,537.81678817852389,649.22397016653622,784.64921226807598,474.40783495898904,579.04044665236347,550.27698980948662,1
27211|3/sherefe-opium-06-geldim_bir_kara_tasha-175-204.mp3,1987|e/c_layne-the_sun_will_come_out_to_blind_you-01-i_dont_care_if_you_lie-146-175.mp3,11300|c/lvx_nova-lvx_nova-03-kyoto_nights-639-668.mp3,8.8151368094034748,9.7482920616914246,9.8449947384259993,9.1584243598129298,11.564416813653391,8.6810980297290961,550.27698980948662,784.64921226807598,649.22397016653622,579.04044665236347,474.40783495898904,537.81678817852389,1
2515|2/mrdc-timecode-01-lust-146-175.mp3,39508|7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3,1548|6/ed_martin-luis_milan__el_maestro-01-fantasia_1-30-59.mp3,8.4279066380296488,6.8177787996677717,6.6959421325540713,7.2230362144827787,5.7417103333708281,8.6863596980564797,546.2512120765507,1328.6491394937875,1762.216699640046,1672.4298102826767,1365.8955100821809,545.66309890430125,1
2515|2/mrdc-timecode-01-lust-146-175.mp3,39508|7/rocket_city_riot-pop_killer-09-hypodermic-30-59.mp3,1548|6/ed_martin-luis_milan__el_maestro-01-fantasia_1-30-59.mp3,8.6863596980564797,6.6959421325540713,6.8177787996677717,5.7417103333708281,7.2230362144827787,8.4279066380296488,545.66309890430125,1762.216699640046,1328.6491394937875,1365.8955100821809,1672.4298102826767,546.2512120765507,1
6115|5/dj_markitos-unreachable_destiny-02-aquila-146-175.mp3,30985|f/norine_braun-and_the_mood_swings-07-cruel_streak-175-204.mp3,20862|3/sherefe-opium-04-yianni_mou_to-262-291.mp3,7.2037736373467425,6.0557080932147542,6.7078480864533168,7.1474315070752894,7.437293324997067,6.999813443549658,416.27568604579375,762.57836432523106,575.9665557662604,559.28463770960343,690.74095753930624,411.58794248262689,1
6115|5/dj_markitos-unreachable_destiny-02-aquila-146-175.mp3,30985|f/norine_braun-and_the_mood_swings-07-cruel_streak-175-204.mp3,20862|3/sherefe-opium-04-yianni_mou_to-262-291.mp3,6.999813443549658,6.7078480864533168,6.0557080932147542,7.437293324997067,7.1474315070752894,7.2037736373467425,411.58794248262689,575.9665557662604,762.57836432523106,690.74095753930624,559.28463770960343,416.27568604579375,1
39327|b/richard_savino-mertz__bardic_sounds-09-gondoliers_song-88-117.mp3,54392|2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-17-fifth_suite___la_boisson_forqueray-117-146.mp3,33662|d/seismic_anamoly-afterburner-07-ten_million_tears-436-465.mp3,8.1191081491718204,8.0410087539714912,7.7725555338662584,7.7999161099795602,8.2994782815317709,7.317631995267452,1382.2516656720518,2312.1261597158118,1217.2595565179913,1273.9139983568241,2522.0767135623319,1451.0641086591427,1
39327|b/richard_savino-mertz__bardic_sounds-09-gondoliers_song-88-117.mp3,54392|2/maryse_carlin-rameau__pieces_de_clavecin_en_concerts__forqueray_suites_4_and_5-17-fifth_suite___la_boisson_forqueray-117-146.mp3,33662|d/seismic_anamoly-afterburner-07-ten_million_tears-436-465.mp3,7.317631995267452,7.7725555338662584,8.0410087539714912,8.2994782815317709,7.7999161099795602,8.1191081491718204,1451.0641086591427,1217.2595565179913,2312.1261597158118,2522.0767135623319,1273.9139983568241,1382.2516656720518,1
51816|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-14-recercar_14_steel_string_guitar-88-117.mp3,57384|e/philharmonia_baroque_orchestra-handel__atalanta_cd1-23-recitativo_amarilli_oh_dei_qui_tirsi-30-59.mp3,2536|5/processor-are_you_for_real-01-mad_bull-204-233.mp3,7.2981624447394218,7.8674622274637462,6.590878148140022,6.995847426566173,8.1683342748309524,7.944754498327546,731.78573610724834,1733.3408931812266,1731.520987776822,1820.5376280392875,1864.8265001535638,692.0486583140912,1
51816|0/paul_berget-the_siena_manuscript_on_steel_string_guitar-14-recercar_14_steel_string_guitar-88-117.mp3,57384|e/philharmonia_baroque_orchestra-handel__atalanta_cd1-23-recitativo_amarilli_oh_dei_qui_tirsi-30-59.mp3,2536|5/processor-are_you_for_real-01-mad_bull-204-233.mp3,7.944754498327546,6.590878148140022,7.8674622274637462,8.1683342748309524,6.995847426566173,7.2981624447394218,692.0486583140912,1731.520987776822,1733.3408931812266,1864.8265001535638,1820.5376280392875,731.78573610724834,1
21109|1/solace-the_gathering_season-05-aenaem-146-175.mp3,9147|a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-88-117.mp3,39376|5/arthur_yoria-suerte_something-09-greek_archaic-88-117.mp3,6.960726795024379,7.9180404253042269,9.5520757723203644,10.135569261925921,7.5242659791987458,7.7097911641477248,1604.9108805059404,376.52126361863873,502.80489666649027,1408.5673130137188,371.18278624621013,380.94928929078338,1
21109|1/solace-the_gathering_season-05-aenaem-146-175.mp3,9147|a/bjorn_fogelberg-karooshi_porn-02-quite_derivative-88-117.mp3,39376|5/arthur_yoria-suerte_something-09-greek_archaic-88-117.mp3,7.7097911641477248,9.5520757723203644,7.9180404253042269,7.5242659791987458,10.135569261925921,6.960726795024379,380.94928929078338,502.80489666649027,376.52126361863873,371.18278624621013,1408.5673130137188,1604.9108805059404,1
23808|b/cargo_cult-alchemy-05-our_song-0-29.mp3,4975|b/solar_cycle-sunlight-01-sunlight-88-117.mp3,9194|4/jay_kishor-amber-02-raga_malgunji__jor-784-813.mp3,5.2708494564704873,5.3278076298794117,5.1382057925796643,6.0798247499714835,5.6246575366091571,4.863863117173147,764.15587765959378,1303.9599025439884,1193.31736400309,1264.712871897344,1282.7386077885637,1231.4275508555743,1
23808|b/cargo_cult-alchemy-05-our_song-0-29.mp3,4975|b/solar_cycle-sunlight-01-sunlight-88-117.mp3,9194|4/jay_kishor-amber-02-raga_malgunji__jor-784-813.mp3,4.863863117173147,5.1382057925796643,5.3278076298794117,5.6246575366091571,6.0798247499714835,5.2708494564704873,1231.4275508555743,1193.31736400309,1303.9599025439884,1282.7386077885637,1264.712871897344,764.15587765959378,1
